order_id,customer_id,product_id,product_name,category,price,quantity,payment_method,order_date,delivery_time_days,region,returned,shipping_cost,total_amount,customer_age,customer_gender
O03530,C01440,P0005,Jeans,Fashion,61.55,3,PayPal,2024-02-07,10,South America,No,10.57,195.22,30,Female
O03531,C00435,P0008,Vacuum Cleaner,Home,269.42,2,Gift Card,2024-12-21,5,South America,No,24.29,563.13,55,Female
O03532,C02803,P0016,Organic Snacks Pack,Grocery,26.29,4,Gift Card,2025-05-30,3,North America,No,21.68,126.84,39,Male
O03533,C03772,P0004,Smart TV,Electronics,971.98,2,Gift Card,2024-12-23,1,South America,No,17.2,1961.16,45,Female
O03534,C02063,P0004,Smart TV,Electronics,958.24,4,Debit Card,2025-02-18,8,Asia,No,17.15,3850.11,20,Male
O03535,C00607,P0017,Coffee Beans,Grocery,16.26,4,Debit Card,2025-01-26,4,Asia,No,17.3,82.34,29,Male
O03536,C02398,P0008,Vacuum Cleaner,Home,274.32,1,Gift Card,2025-01-22,13,Africa,No,12.6,286.92,29,Male
O03537,C03161,P0002,Laptop,Electronics,1309.73,3,PayPal,2023-07-06,14,Europe,No,8.65,3937.84,47,Male
O03538,C02999,P0007,Jacket,Fashion,156.1,4,Gift Card,2025-01-17,7,Europe,No,14.17,638.57,22,Female
O03539,C03369,P0004,Smart TV,Electronics,909.1,3,Credit Card,2025-10-12,9,Asia,No,7.28,2734.58,49,Male
O03540,C02398,P0012,Yoga Mat,Sports,31.47,2,Debit Card,2023-05-28,6,South America,No,6.92,69.86,64,Female
O03541,C02803,P0014,Skin Care Set,Beauty,77.02,3,Debit Card,2025-04-07,5,Asia,No,5.65,236.71,21,Female
O03542,C02158,P0004,Smart TV,Electronics,1080.87,2,PayPal,2024-02-27,6,Asia,No,16.96,2178.7,39,Male
O03543,C00585,P0008,Vacuum Cleaner,Home,242.91,1,PayPal,2024-01-24,6,Africa,No,22.89,265.8,31,Male
O03544,C03447,P0006,Sneakers,Fashion,119.33,4,Debit Card,2024-06-06,9,Africa,No,6.83,484.15,14,Female
O03545,C00509,P0006,Sneakers,Fashion,131.64,1,Debit Card,2024-08-09,4,North America,No,12.75,144.39,38,Male
O03546,C02398,P0002,Laptop,Electronics,1101.99,2,Gift Card,2025-10-16,8,South America,No,24.9,2228.88,52,Male
O03547,C04001,P0003,Wireless Earbuds,Electronics,119.87,4,PayPal,2024-10-03,6,Asia,No,15.37,494.85,46,Female
O03548,C02664,P0014,Skin Care Set,Beauty,93.3,3,Credit Card,2023-09-27,8,North America,No,14.96,294.86,12,Female
O03549,C03913,P0001,Smartphone,Electronics,725.45,2,Gift Card,2023-10-23,2,North America,No,19.69,1470.59,35,Male
O03550,C01402,P0005,Jeans,Fashion,56.69,2,Credit Card,2023-02-11,5,Africa,No,19.93,133.31,26,Female
O03551,C02398,P0010,Building Blocks,Toys,45.54,4,Gift Card,2024-03-08,8,North America,No,11.76,193.92,29,Male
O03552,C01840,P0017,Coffee Beans,Grocery,19.64,4,Debit Card,2023-05-03,5,Asia,No,9.06,87.62,52,Male
O03553,C02193,P0011,Remote Control Car,Toys,85.52,2,Credit Card,2025-02-26,10,North America,No,23.19,194.23,27,Male
O03554,C03367,P0014,Skin Care Set,Beauty,77.47,3,Credit Card,2023-04-24,10,Africa,Yes,5.75,238.16,37,Male
O03555,C02803,P0006,Sneakers,Fashion,120.5,4,Debit Card,2024-10-02,1,Africa,No,19.54,501.54,28,Male
O03556,C00886,P0007,Jacket,Fashion,164.47,4,PayPal,2024-07-30,5,Africa,No,9.61,667.49,23,Male
O03557,C02398,P0007,Jacket,Fashion,157.68,2,Credit Card,2023-04-20,10,Asia,No,17.5,332.86,43,Male
O03558,C02394,P0014,Skin Care Set,Beauty,87.27,4,Gift Card,2023-07-07,11,South America,No,13.34,362.42,33,Male
O03559,C02009,P0002,Laptop,Electronics,1208.11,1,Debit Card,2025-11-20,6,Europe,No,17.85,1225.96,59,Male
O03560,C03867,P0007,Jacket,Fashion,154.06,2,Gift Card,2024-12-21,3,Asia,No,15.4,323.52,30,Female
O03561,C01402,P0004,Smart TV,Electronics,1068.29,1,Credit Card,2024-04-02,7,North America,No,22.44,1090.73,29,Male
O03562,C01840,P0015,Perfume,Beauty,113.98,4,Gift Card,2024-05-21,11,South America,No,23.94,479.86,22,Male
O03563,C03756,P0002,Laptop,Electronics,1225.12,3,Credit Card,2024-08-23,7,Africa,No,17.37,3692.73,16,Male
O03564,C01922,P0016,Organic Snacks Pack,Grocery,26.23,4,Gift Card,2025-05-20,5,South America,No,7.8,112.72,36,Male
O03565,C02296,P0007,Jacket,Fashion,160.91,3,Gift Card,2023-08-07,9,South America,No,17.95,500.68,34,Female
O03566,C00178,P0015,Perfume,Beauty,114.18,3,Gift Card,2025-10-17,13,Europe,No,6.97,349.51,28,Female
O03567,C01402,P0014,Skin Care Set,Beauty,83.46,4,Credit Card,2025-12-19,10,North America,No,9.72,343.56,19,Female
O03568,C02957,P0017,Coffee Beans,Grocery,19.36,1,Gift Card,2023-12-03,14,Europe,No,20.65,40.01,19,Female
O03569,C00444,P0014,Skin Care Set,Beauty,79.63,1,Debit Card,2025-07-04,14,South America,No,13.65,93.28,42,Male
O03570,C03167,P0004,Smart TV,Electronics,916.21,4,Debit Card,2024-11-02,5,Africa,No,12.9,3677.74,49,Male
O03571,C03506,P0016,Organic Snacks Pack,Grocery,24.82,4,Credit Card,2024-05-16,8,Europe,No,16.62,115.9,35,Female
O03572,C01618,P0006,Sneakers,Fashion,116.19,1,Gift Card,2025-08-16,8,Asia,No,14.53,130.72,38,Male
O03573,C02398,P0007,Jacket,Fashion,160.08,3,PayPal,2023-02-27,14,Africa,No,12.6,492.84,15,Male
O03574,C01402,P0001,Smartphone,Electronics,673.43,3,Gift Card,2024-08-24,9,North America,No,23.49,2043.78,15,Male
O03575,C00607,P0004,Smart TV,Electronics,964.97,4,Debit Card,2024-01-27,9,Africa,No,16.03,3875.91,25,Male
O03576,C01130,P0009,Coffee Maker,Home,96.61,2,Credit Card,2023-07-16,1,North America,No,12.02,205.24,60,Female
O03577,C01761,P0003,Wireless Earbuds,Electronics,129.66,3,Credit Card,2025-01-15,13,Africa,Yes,5.79,394.77,29,Male
O03578,C01402,P0014,Skin Care Set,Beauty,80.95,3,Gift Card,2024-01-12,12,Asia,No,16.89,259.74,45,Female
O03579,C00607,P0007,Jacket,Fashion,148.89,2,Debit Card,2024-04-28,13,Africa,No,6.0,303.78,44,Male
O03580,C02079,P0014,Skin Care Set,Beauty,76.81,2,Credit Card,2023-11-10,7,North America,No,7.03,160.65,50,Female
O03581,C01035,P0007,Jacket,Fashion,150.22,1,PayPal,2023-03-21,1,Europe,No,21.71,171.93,41,Female
O03582,C01402,P0014,Skin Care Set,Beauty,83.33,2,Debit Card,2024-12-12,14,Europe,No,17.86,184.52,12,Male
O03583,C00457,P0002,Laptop,Electronics,1284.24,2,Credit Card,2024-03-13,1,South America,No,13.16,2581.64,58,Male
O03584,C01635,P0002,Laptop,Electronics,1292.74,1,Credit Card,2025-10-23,12,Europe,No,5.27,1298.01,32,Male
O03585,C01668,P0003,Wireless Earbuds,Electronics,136.37,4,PayPal,2025-05-23,3,Africa,No,23.09,568.57,46,Male
O03586,C03360,P0017,Coffee Beans,Grocery,17.51,3,PayPal,2024-08-19,6,South America,No,14.39,66.92,50,Male
O03587,C02034,P0001,Smartphone,Electronics,741.88,4,PayPal,2024-09-22,1,South America,No,20.25,2987.77,27,Female
O03588,C02398,P0017,Coffee Beans,Grocery,17.12,1,PayPal,2025-10-12,13,Asia,No,19.41,36.53,67,Male
O03589,C00607,P0003,Wireless Earbuds,Electronics,140.35,3,PayPal,2024-11-13,9,South America,No,9.38,430.43,47,Male
O03590,C03572,P0007,Jacket,Fashion,147.87,2,Debit Card,2025-05-13,12,Asia,No,15.98,311.72,28,Female
O03591,C02803,P0002,Laptop,Electronics,1268.77,4,Gift Card,2024-04-19,4,Europe,No,16.23,5091.31,35,Female
O03592,C00208,P0006,Sneakers,Fashion,127.97,3,PayPal,2025-03-19,9,Europe,No,9.32,393.23,46,Female
O03593,C03916,P0014,Skin Care Set,Beauty,77.0,4,PayPal,2025-08-07,7,Africa,No,18.26,326.26,34,Female
O03594,C02416,P0017,Coffee Beans,Grocery,16.22,1,Debit Card,2024-08-24,9,South America,No,15.16,31.38,38,Male
O03595,C00444,P0012,Yoga Mat,Sports,30.94,4,Gift Card,2024-09-13,4,Africa,No,17.98,141.74,55,Male
O03596,C02398,P0017,Coffee Beans,Grocery,19.32,3,PayPal,2023-02-24,6,North America,No,5.63,63.59,12,Female
O03597,C01402,P0013,Dumbbells,Sports,76.92,4,Gift Card,2023-12-31,1,South America,No,5.64,313.32,34,Female
O03598,C00961,P0012,Yoga Mat,Sports,31.4,1,PayPal,2025-08-01,4,Europe,No,5.16,36.56,24,Male
O03599,C02903,P0002,Laptop,Electronics,1216.11,3,Gift Card,2025-07-10,4,Europe,No,18.94,3667.27,22,Male
O03600,C01010,P0003,Wireless Earbuds,Electronics,123.06,2,Debit Card,2024-12-14,13,Africa,Yes,20.77,266.89,45,Male
O03601,C03367,P0008,Vacuum Cleaner,Home,228.17,1,PayPal,2024-12-26,9,North America,No,7.75,235.92,12,Male
O03602,C03406,P0002,Laptop,Electronics,1245.39,2,Credit Card,2024-09-12,5,Europe,No,17.72,2508.5,43,Female
O03603,C02069,P0008,Vacuum Cleaner,Home,240.58,2,Gift Card,2023-05-19,13,Africa,No,11.87,493.03,32,Male
O03604,C01432,P0009,Coffee Maker,Home,94.89,1,Gift Card,2024-04-27,7,Africa,No,18.73,113.62,36,Male
O03605,C02500,P0017,Coffee Beans,Grocery,16.88,3,Debit Card,2023-07-31,8,Europe,No,20.95,71.59,13,Male
O03606,C00912,P0009,Coffee Maker,Home,91.37,2,PayPal,2023-12-14,3,Europe,No,10.5,193.24,53,Female
O03607,C01761,P0006,Sneakers,Fashion,127.61,3,Debit Card,2025-06-14,2,Asia,No,7.98,390.81,12,Female
O03608,C01761,P0005,Jeans,Fashion,61.26,4,Debit Card,2025-10-18,13,Africa,No,15.47,260.51,25,Male
O03609,C03252,P0011,Remote Control Car,Toys,77.58,2,Gift Card,2023-06-20,13,North America,No,11.84,167.0,56,Female
O03610,C00642,P0014,Skin Care Set,Beauty,86.44,3,PayPal,2023-06-16,10,Asia,No,11.48,270.8,28,Female
O03611,C03161,P0017,Coffee Beans,Grocery,17.33,1,Gift Card,2025-07-24,4,Europe,No,18.69,36.02,43,Male
O03612,C00068,P0015,Perfume,Beauty,103.1,3,Debit Card,2025-05-07,7,Europe,No,21.9,331.2,21,Female
O03613,C01850,P0006,Sneakers,Fashion,114.0,1,PayPal,2023-10-21,12,South America,No,6.91,120.91,40,Male
O03614,C01449,P0009,Coffee Maker,Home,98.34,1,PayPal,2023-12-14,9,North America,Yes,19.38,117.72,31,Female
O03615,C02398,P0014,Skin Care Set,Beauty,89.31,2,Gift Card,2024-06-17,11,South America,No,5.57,184.19,66,Male
O03616,C01850,P0016,Organic Snacks Pack,Grocery,22.57,4,Debit Card,2023-05-08,8,North America,No,17.43,107.71,56,Female
O03617,C01243,P0007,Jacket,Fashion,159.97,2,Credit Card,2024-05-02,14,South America,No,9.81,329.75,12,Female
O03618,C00435,P0007,Jacket,Fashion,149.82,2,PayPal,2024-11-24,10,Africa,Yes,6.19,305.83,16,Male
O03619,C02083,P0010,Building Blocks,Toys,48.76,1,Debit Card,2025-05-13,4,North America,No,7.5,56.26,12,Female
O03620,C04175,P0002,Laptop,Electronics,1308.54,2,PayPal,2024-04-20,2,Africa,Yes,9.31,2626.39,37,Male
O03621,C01402,P0003,Wireless Earbuds,Electronics,138.04,2,Credit Card,2024-08-26,9,Europe,No,6.81,282.89,12,Male
O03622,C03161,P0003,Wireless Earbuds,Electronics,131.78,3,Credit Card,2024-09-07,13,Europe,No,9.85,405.19,44,Female
O03623,C03604,P0002,Laptop,Electronics,1268.5,3,Debit Card,2024-05-25,5,South America,No,9.75,3815.25,18,Female
O03624,C00159,P0003,Wireless Earbuds,Electronics,135.89,4,Credit Card,2025-08-19,13,North America,No,13.83,557.39,31,Male
O03625,C00066,P0009,Coffee Maker,Home,86.27,1,Debit Card,2024-08-13,7,North America,No,5.49,91.76,25,Female
O03626,C03569,P0002,Laptop,Electronics,1235.26,4,Credit Card,2025-02-07,5,North America,No,9.97,4951.01,34,Male
O03627,C03703,P0012,Yoga Mat,Sports,30.99,1,Credit Card,2025-09-23,1,Asia,Yes,16.71,47.7,61,Male
O03628,C01038,P0001,Smartphone,Electronics,686.14,4,Debit Card,2023-08-29,5,South America,Yes,18.67,2763.23,14,Female
O03629,C03110,P0017,Coffee Beans,Grocery,19.11,2,Credit Card,2024-03-19,7,South America,No,23.19,61.41,34,Male
O03630,C00607,P0002,Laptop,Electronics,1244.47,4,Debit Card,2023-04-26,2,Africa,No,6.67,4984.55,21,Female
O03631,C02416,P0016,Organic Snacks Pack,Grocery,23.28,3,Credit Card,2024-05-25,6,Asia,Yes,16.87,86.71,34,Female
O03632,C03161,P0015,Perfume,Beauty,103.79,2,Credit Card,2025-09-24,6,Asia,No,14.21,221.79,12,Male
O03633,C02803,P0002,Laptop,Electronics,1215.57,4,Gift Card,2025-10-01,4,Asia,No,18.65,4880.93,30,Male
O03634,C00435,P0017,Coffee Beans,Grocery,19.26,1,Debit Card,2023-06-21,8,North America,No,19.81,39.07,38,Female
O03635,C01702,P0015,Perfume,Beauty,105.03,1,Debit Card,2024-01-05,5,South America,No,6.02,111.05,21,Male
O03636,C01625,P0007,Jacket,Fashion,159.21,2,Debit Card,2025-10-15,11,Asia,No,9.88,328.3,27,Male
O03637,C00607,P0015,Perfume,Beauty,118.37,2,Gift Card,2024-10-15,1,South America,No,8.4,245.14,34,Female
O03638,C01402,P0005,Jeans,Fashion,55.91,4,Debit Card,2024-07-17,8,Asia,No,20.58,244.22,59,Male
O03639,C02412,P0017,Coffee Beans,Grocery,18.67,1,Credit Card,2024-12-19,11,Africa,No,14.18,32.85,37,Female
O03640,C02803,P0008,Vacuum Cleaner,Home,237.0,3,Credit Card,2025-11-06,5,North America,No,13.48,724.48,43,Male
O03641,C02398,P0008,Vacuum Cleaner,Home,266.51,1,Credit Card,2025-07-09,8,North America,No,18.3,284.81,24,Male
O03642,C01847,P0011,Remote Control Car,Toys,73.6,2,Credit Card,2025-02-13,6,Africa,No,9.89,157.09,45,Male
O03643,C03161,P0017,Coffee Beans,Grocery,16.77,3,PayPal,2024-05-02,8,Europe,No,5.06,55.37,23,Male
O03644,C03048,P0016,Organic Snacks Pack,Grocery,22.66,3,Gift Card,2024-02-14,7,Africa,No,16.0,83.98,63,Male
O03645,C01999,P0005,Jeans,Fashion,61.64,2,Credit Card,2024-04-06,1,Europe,No,17.74,141.02,35,Female
O03646,C03370,P0012,Yoga Mat,Sports,30.89,3,Credit Card,2024-05-23,3,South America,No,19.03,111.7,55,Female
O03647,C02922,P0003,Wireless Earbuds,Electronics,132.82,2,Credit Card,2024-01-19,11,North America,No,13.57,279.21,12,Male
O03648,C01440,P0003,Wireless Earbuds,Electronics,119.44,1,Gift Card,2023-07-30,13,North America,No,10.14,129.58,37,Male
O03649,C01171,P0006,Sneakers,Fashion,110.74,4,PayPal,2025-01-23,1,North America,No,9.83,452.79,16,Male
O03650,C00607,P0002,Laptop,Electronics,1132.01,3,Credit Card,2025-02-05,3,Africa,No,5.13,3401.16,16,Male
O03651,C02398,P0008,Vacuum Cleaner,Home,256.11,1,PayPal,2024-09-20,4,Asia,No,20.97,277.08,37,Female
O03652,C00435,P0006,Sneakers,Fashion,122.53,4,PayPal,2025-03-26,11,South America,No,7.84,497.96,43,Female
O03653,C02398,P0001,Smartphone,Electronics,712.99,1,Debit Card,2025-10-23,14,South America,No,14.07,727.06,21,Male
O03654,C01441,P0011,Remote Control Car,Toys,83.75,3,Debit Card,2025-10-29,2,South America,No,21.22,272.47,20,Female
O03655,C01402,P0014,Skin Care Set,Beauty,86.44,4,Gift Card,2023-10-09,9,South America,No,13.02,358.78,27,Female
O03656,C00961,P0002,Laptop,Electronics,1305.59,2,Gift Card,2025-10-15,3,North America,Yes,12.45,2623.63,41,Male
O03657,C03367,P0014,Skin Care Set,Beauty,85.76,4,Credit Card,2025-09-11,11,Europe,No,22.04,365.08,54,Female
O03658,C02160,P0008,Vacuum Cleaner,Home,235.87,2,Credit Card,2024-08-20,9,Asia,No,18.11,489.85,46,Female
O03659,C01402,P0006,Sneakers,Fashion,126.9,4,Gift Card,2024-01-02,2,Europe,No,22.71,530.31,44,Female
O03660,C01569,P0014,Skin Care Set,Beauty,76.51,1,Gift Card,2023-08-21,5,South America,No,24.03,100.54,12,Male
O03661,C02398,P0005,Jeans,Fashion,61.17,1,Debit Card,2023-08-04,7,Asia,No,8.48,69.65,45,Female
O03662,C03600,P0016,Organic Snacks Pack,Grocery,23.06,4,Debit Card,2025-12-31,7,South America,No,12.94,105.18,30,Female
O03663,C02182,P0011,Remote Control Car,Toys,79.67,3,Gift Card,2025-03-12,7,Africa,No,21.83,260.84,19,Female
O03664,C03604,P0007,Jacket,Fashion,146.62,3,Debit Card,2025-09-22,5,South America,No,15.21,455.07,42,Male
O03665,C01274,P0002,Laptop,Electronics,1080.72,1,Debit Card,2024-04-01,12,South America,No,10.57,1091.29,34,Female
O03666,C02416,P0007,Jacket,Fashion,141.81,2,Debit Card,2024-12-12,14,Africa,No,21.86,305.48,43,Male
O03667,C00435,P0012,Yoga Mat,Sports,30.97,2,PayPal,2023-05-05,10,Africa,No,8.35,70.29,24,Female
O03668,C02798,P0014,Skin Care Set,Beauty,81.26,2,Gift Card,2024-07-01,10,Europe,No,5.87,168.39,40,Male
O03669,C00974,P0008,Vacuum Cleaner,Home,229.1,3,PayPal,2023-09-26,14,South America,No,14.03,701.33,53,Male
O03670,C03675,P0001,Smartphone,Electronics,701.6,2,Gift Card,2023-08-28,5,North America,No,5.41,1408.61,27,Female
O03671,C01402,P0004,Smart TV,Electronics,965.97,2,Gift Card,2025-12-08,8,Asia,No,13.96,1945.9,21,Female
O03672,C00927,P0009,Coffee Maker,Home,92.24,2,Credit Card,2023-12-03,6,South America,No,6.14,190.62,37,Male
O03673,C03161,P0005,Jeans,Fashion,54.4,3,Gift Card,2025-04-24,12,Asia,No,15.93,179.13,51,Female
O03674,C00607,P0016,Organic Snacks Pack,Grocery,25.26,1,Gift Card,2023-08-03,11,North America,No,15.69,40.95,51,Male
O03675,C03267,P0006,Sneakers,Fashion,113.07,1,Debit Card,2024-10-09,4,North America,No,21.02,134.09,62,Female
O03676,C01533,P0015,Perfume,Beauty,103.4,2,PayPal,2025-08-08,8,South America,No,6.88,213.68,19,Female
O03677,C02081,P0016,Organic Snacks Pack,Grocery,26.22,3,PayPal,2023-08-06,9,Africa,No,20.07,98.73,27,Female
O03678,C03252,P0009,Coffee Maker,Home,84.92,1,Credit Card,2025-11-10,9,Africa,No,23.28,108.2,41,Male
O03679,C00442,P0002,Laptop,Electronics,1206.13,2,Debit Card,2023-04-26,14,North America,No,18.79,2431.05,34,Female
O03680,C02398,P0001,Smartphone,Electronics,735.85,2,Credit Card,2023-02-02,1,South America,No,17.86,1489.56,34,Female
O03681,C02930,P0004,Smart TV,Electronics,968.64,3,Gift Card,2023-12-24,2,Europe,No,20.91,2926.83,23,Male
O03682,C02653,P0008,Vacuum Cleaner,Home,246.08,4,Gift Card,2024-05-16,8,Africa,No,7.41,991.73,30,Male
O03683,C02609,P0007,Jacket,Fashion,144.88,1,Credit Card,2023-04-09,6,Europe,No,16.57,161.45,49,Female
O03684,C03356,P0013,Dumbbells,Sports,72.42,2,PayPal,2024-09-03,8,Africa,No,17.03,161.87,57,Female
O03685,C03161,P0002,Laptop,Electronics,1162.02,3,Debit Card,2024-05-01,5,South America,Yes,13.42,3499.48,38,Male
O03686,C02850,P0006,Sneakers,Fashion,131.98,3,PayPal,2023-11-18,13,Asia,No,9.36,405.3,46,Male
O03687,C00977,P0001,Smartphone,Electronics,690.32,2,Credit Card,2024-01-19,3,Asia,No,10.45,1391.09,52,Female
O03688,C03506,P0017,Coffee Beans,Grocery,19.32,4,Debit Card,2023-08-12,11,South America,No,22.96,100.24,51,Male
O03689,C01761,P0008,Vacuum Cleaner,Home,231.08,1,PayPal,2024-04-28,2,Asia,No,15.84,246.92,44,Female
O03690,C02398,P0008,Vacuum Cleaner,Home,266.24,4,Debit Card,2024-06-05,12,North America,No,19.47,1084.43,24,Female
O03691,C01815,P0009,Coffee Maker,Home,88.01,1,Gift Card,2024-05-17,2,Africa,No,20.52,108.53,26,Male
O03692,C01337,P0009,Coffee Maker,Home,90.38,4,PayPal,2023-04-11,8,Asia,No,19.74,381.26,36,Female
O03693,C01840,P0013,Dumbbells,Sports,64.9,1,Credit Card,2023-03-13,8,South America,No,10.55,75.45,49,Male
O03694,C03035,P0013,Dumbbells,Sports,71.9,4,Gift Card,2024-11-10,11,South America,No,22.84,310.44,35,Male
O03695,C02803,P0016,Organic Snacks Pack,Grocery,22.83,3,Gift Card,2025-08-27,11,South America,Yes,9.12,77.61,23,Male
O03696,C03350,P0014,Skin Care Set,Beauty,84.63,4,PayPal,2025-09-13,5,North America,Yes,7.72,346.24,19,Male
O03697,C01277,P0002,Laptop,Electronics,1153.35,1,Credit Card,2023-12-22,2,Africa,No,18.01,1171.36,34,Female
O03698,C03838,P0007,Jacket,Fashion,161.39,2,Gift Card,2024-04-21,12,Europe,No,21.79,344.57,34,Male
O03699,C03172,P0005,Jeans,Fashion,61.76,4,Credit Card,2024-09-29,9,Africa,No,13.68,260.72,25,Male
O03700,C02612,P0014,Skin Care Set,Beauty,87.53,4,PayPal,2024-07-09,14,Africa,No,11.2,361.32,33,Male
O03701,C01292,P0013,Dumbbells,Sports,65.17,4,PayPal,2023-03-11,4,Europe,No,24.7,285.38,16,Male
O03702,C00736,P0006,Sneakers,Fashion,108.18,1,PayPal,2025-06-24,6,North America,No,17.02,125.2,27,Female
O03703,C02664,P0005,Jeans,Fashion,60.99,3,Gift Card,2023-05-20,4,Asia,No,15.3,198.27,32,Female
O03704,C02007,P0001,Smartphone,Electronics,714.75,2,Gift Card,2023-08-06,12,Asia,No,16.52,1446.02,28,Female
O03705,C01407,P0005,Jeans,Fashion,60.43,1,Gift Card,2023-05-20,3,North America,No,17.4,77.83,26,Male
O03706,C03617,P0006,Sneakers,Fashion,115.47,4,Credit Card,2024-09-12,5,Africa,No,17.73,479.61,59,Female
O03707,C01334,P0005,Jeans,Fashion,59.1,2,Credit Card,2025-03-06,5,North America,No,21.49,139.69,51,Male
O03708,C00549,P0016,Organic Snacks Pack,Grocery,24.09,3,Debit Card,2024-07-07,6,North America,No,11.39,83.66,27,Male
O03709,C00451,P0014,Skin Care Set,Beauty,80.61,3,Gift Card,2025-02-26,13,Africa,No,12.64,254.47,19,Female
O03710,C01379,P0010,Building Blocks,Toys,47.48,4,Gift Card,2024-04-29,4,North America,No,16.4,206.32,12,Male
O03711,C01533,P0011,Remote Control Car,Toys,73.49,1,Debit Card,2024-02-03,2,Asia,No,6.31,79.8,18,Male
O03712,C03540,P0005,Jeans,Fashion,56.41,3,Credit Card,2023-11-07,7,South America,No,17.62,186.85,36,Female
O03713,C02268,P0006,Sneakers,Fashion,124.16,4,Gift Card,2024-01-26,5,Europe,No,15.25,511.89,25,Female
O03714,C01069,P0008,Vacuum Cleaner,Home,265.3,4,PayPal,2024-04-22,14,Europe,No,18.49,1079.69,46,Male
O03715,C02474,P0017,Coffee Beans,Grocery,17.54,4,Gift Card,2025-12-20,10,Africa,No,23.78,93.94,18,Female
O03716,C01402,P0003,Wireless Earbuds,Electronics,134.98,4,Debit Card,2025-01-17,6,Asia,No,15.15,555.07,31,Female
O03717,C00607,P0016,Organic Snacks Pack,Grocery,26.14,3,PayPal,2023-10-07,9,North America,No,8.53,86.95,52,Female
O03718,C00607,P0009,Coffee Maker,Home,85.84,4,Debit Card,2023-02-20,7,Africa,No,11.8,355.16,26,Female
O03719,C01402,P0003,Wireless Earbuds,Electronics,131.81,3,Debit Card,2025-09-15,10,Africa,No,22.58,418.01,36,Male
O03720,C02838,P0004,Smart TV,Electronics,1060.27,2,PayPal,2025-05-20,5,Europe,Yes,17.1,2137.64,34,Female
O03721,C02109,P0017,Coffee Beans,Grocery,18.36,2,PayPal,2025-08-27,6,North America,No,21.79,58.51,56,Female
O03722,C00213,P0017,Coffee Beans,Grocery,17.85,1,Credit Card,2025-12-13,14,North America,No,21.05,38.9,32,Male
O03723,C02182,P0003,Wireless Earbuds,Electronics,123.17,1,PayPal,2025-07-27,4,Asia,No,16.01,139.18,35,Male
O03724,C02803,P0013,Dumbbells,Sports,72.34,4,Gift Card,2025-06-13,3,Africa,No,15.33,304.69,34,Female
O03725,C04198,P0007,Jacket,Fashion,153.34,3,Credit Card,2023-02-09,6,South America,No,10.16,470.18,12,Female
O03726,C02740,P0001,Smartphone,Electronics,751.03,3,Credit Card,2025-06-12,7,Asia,No,22.33,2275.42,37,Male
O03727,C03161,P0013,Dumbbells,Sports,75.71,4,Gift Card,2024-03-22,13,North America,No,6.62,309.46,20,Female
O03728,C03917,P0015,Perfume,Beauty,107.63,2,PayPal,2025-05-13,12,North America,No,21.59,236.85,47,Female
O03729,C01596,P0003,Wireless Earbuds,Electronics,118.08,2,Credit Card,2025-05-21,14,South America,No,19.56,255.72,41,Male
O03730,C00869,P0009,Coffee Maker,Home,92.92,3,PayPal,2024-01-12,7,Europe,No,10.22,288.98,25,Male
O03731,C03367,P0017,Coffee Beans,Grocery,18.4,4,Credit Card,2025-06-15,5,Asia,No,17.79,91.39,51,Female
O03732,C01761,P0011,Remote Control Car,Toys,84.15,2,Gift Card,2024-11-23,5,Africa,No,5.33,173.63,41,Female
O03733,C00457,P0005,Jeans,Fashion,58.82,3,Debit Card,2023-10-11,7,Africa,No,11.22,187.68,39,Female
O03734,C02606,P0004,Smart TV,Electronics,913.51,4,Gift Card,2023-12-16,5,North America,No,21.63,3675.67,23,Female
O03735,C00444,P0003,Wireless Earbuds,Electronics,140.84,4,Debit Card,2024-11-13,2,Africa,No,21.89,585.25,49,Male
